stop_id,stop_name,stop_lat,stop_lon,zone_id
"at:44:42098:0:1","Wels Grüne Zeile","48.1504023525534","14.0010072729432","43500"
"at:44:42099:0:1","Wels Schwimmbad","48.1492815824103","14.0175811899375","43500"
"at:44:42104:0:1","Wels Schlossstraße","48.1692300277145","14.0447372609802","43500"
"at:44:42105:0:1","Wels Steiningerweg Nord","48.1676363547701","14.04138654497","43500"
"at:44:42106:0:1","Wels Harterwaldstraße","48.1894821345961","14.0503696978124","43500"
"at:44:42106:0:2","Wels Harterwaldstraße","48.1888413298157","14.0500642706158","43500"
"at:44:42110:0:1","Wels Herderstraße","48.1680976862416","14.0542414366875","43500"
"at:44:42112:0:1","Wels Hunderterweg","48.1791204766388","14.0247407627529","43500"
"at:44:42112:0:2","Wels Hunderterweg","48.1787610751958","14.0251180551723","43500"
"at:44:42114:0:1","Wels Terminalstraße West","48.1821333596368","14.0511512321097","43500"
"at:44:42114:0:2","Wels Terminalstraße West","48.1822591421538","14.0513488614723","43500"
"at:44:42117:0:1","Wels Flugplatzstraße West","48.175736013203","14.0434077543595","43500"
"at:44:42117:0:2","Wels Flugplatzstraße West","48.1756042242668","14.0432999565254","43500"
"at:44:42118:0:2","Wels Kaiser-Josef-Platz (Busterminal)","48.1600267824752","14.0245700828489","43500"
"at:44:42118:0:3","Wels Kaiser-Josef-Platz (Busterminal)","48.1600867047768","14.0245431333904","43500"
"at:44:42118:0:4","Wels Kaiser-Josef-Platz (Busterminal)","48.1600807125498","14.0247407627529","43500"
"at:44:42118:0:5","Wels Kaiser-Josef-Platz (Busterminal)","48.1601466270084","14.0247138132944","43500"
"at:44:42118:0:6","Wels Kaiser-Josef-Platz (Busterminal)","48.1601885725289","14.0250372067967","43500"
"at:44:42118:0:7","Wels Kaiser-Josef-Platz (Busterminal)","48.1602664712617","14.0250012741854","43500"
"at:44:42118:0:8","Wels Kaiser-Josef-Platz (Busterminal)","48.160272463467","14.0252887350763","43500"
"at:44:42118:0:9","Wels Kaiser-Josef-Platz (Busterminal)","48.160356354268","14.0252348361593","43500"
"at:44:42119:0:1","Wels Erlengasse","48.1598829686657","14.0401917856419","43500"
"at:44:42122:0:1","Wels Neustadt Stefan-Fadinger-Straße","48.1680797123659","14.0249833078797","43500"
"at:44:42122:0:2","Wels Neustadt Stefan-Fadinger-Straße","48.1681755729637","14.02479466167","43500"
"at:44:42123:0:1","Wels Schillerstraße","48.162255844968","14.0310559192012","43500"
"at:44:42123:0:2","Wels Schillerstraße","48.1625434588795","14.0310379528955","43500"
"at:44:42125:0:1","Wels Reinstallerstraße","48.164323034098","14.0146975978751","43500"
"at:44:42125:0:2","Wels Reinstallerstraße","48.1641912158287","14.014589800041","43500"
"at:44:42127:0:1","Wels Millöckerstraße","48.1705600476726","14.0086699023178","43500"
"at:44:42127:0:2","Wels Millöckerstraße","48.1708356330794","14.008373458274","43500"
"at:44:42128:0:1","Wels Laahener Straße","48.168948442488","14.0086339697064","43500"
"at:44:42132:0:1","Wels Hölzlstraße","48.1428381776374","13.9796633017895","43500"
"at:44:42133:0:1","Wels Bergstraße","48.1433117205033","13.9729618697691","43500"
"at:44:42137:0:1","Wels Handel-Mazzetti-Straße","48.1707457684356","14.0518339517258","43500"
"at:44:42140:0:1","Wels Franz-Resl-Straße","48.168708794269","14.049651045585","43500"
"at:44:42143:0:1","Wels Klopstockgasse","48.1723213723657","14.0529119300668","43500"
"at:44:42145:0:1","Wels Steiningerweg Süd","48.1658449114006","14.043722164709","43500"
"at:44:42149:0:1","Wels Rudolf-Gabat-Straße","48.1944406147016","14.0670154800295","43500"
"at:44:42150:0:1","Wels Niederlaaber Straße","48.1930692956186","14.0585892826633","43500"
"at:44:42150:0:2","Wels Niederlaaber Straße","48.192955516404","14.0584275859121","43500"
"at:44:42151:0:1","Wels Unterhart","48.1957280642801","14.0718484162587","43500"
"at:44:42154:0:1","Wels Salzburger Straße/EKZ","48.1457153327479","13.9737973029834","43390"
"at:44:42154:0:2","Wels Salzburger Straße/EKZ","48.1460090332601","13.9744890057523","43390"
"at:44:42155:0:1","Wels Maxlhaid","48.1870087036971","14.0772293248114","43500"
"at:44:42155:0:2","Wels Maxlhaid","48.1867990854222","14.0767711840164","43500"
"at:44:42158:0:1","Wels Mozartstraße/Schule","48.1707337864712","14.0218571706905","43500"
"at:44:42159:0:1","Wels Machstraße","48.1648922454619","14.0583557206894","43500"
"at:44:42159:0:2","Wels Machstraße","48.1648143537536","14.0582658891609","43500"
"at:44:42160:0:1","Wels Ghegastraße","48.1624715555528","14.0611494812234","43500"
"at:44:42160:0:2","Wels Ghegastraße","48.1622977887638","14.0611854138347","43500"
"at:44:42161:0:1","Wels St.Franziskus-Siedlung","48.1708775698593","13.997997916741","43500"
"at:44:42161:0:2","Wels St.Franziskus-Siedlung","48.1707757233343","13.997656556933","43500"
"at:44:42165:0:1","Wels Noitzmühle","48.1459011434713","13.994521436591","43500"
"at:44:42166:0:1","Wels Lilienstraße","48.1497670526965","13.9879727181688","43500"
"at:44:42169:0:1","Wels Grieskirchner Straße/Oberfeldstraße","48.1824328413127","14.0164762621379","43500"
"at:44:42169:0:2","Wels Grieskirchner Straße/Oberfeldstraße","48.1820315354684","14.016700840959","43500"
"at:44:42170:0:1","Wels Mitterfeldstraße","48.1851999692227","14.026618241697","43500"
"at:44:42170:0:2","Wels Mitterfeldstraße","48.1853257442147","14.0270135004221","43500"
"at:44:42171:0:1","Wels Nöstergutstraße","48.1747236258633","14.0014025316683","43500"
"at:44:42172:0:1","Wels Oberlaab","48.1989495405383","14.0233932898266","43500"
"at:44:42172:0:2","Wels Oberlaab","48.198991454322","14.0233304077567","43500"
"at:44:42175:0:1","Wels Flugplatzstraße Mitte","48.1780183042293","14.0461296496708","43500"
"at:44:42175:0:2","Wels Flugplatzstraße Mitte","48.178108156128","14.0460577844481","43500"
"at:44:42176:0:1","Wels Magazinstraße","48.1644967940263","14.0332927242589","43500"
"at:44:42176:0:2","Wels Magazinstraße","48.1637418328192","14.0341191743205","43500"
"at:44:42176:0:3","Wels Magazinstraße","48.1639335700515","14.0331669601192","43500"
"at:44:42177:0:1","Wels Pollheimerstraße","48.1565271986572","14.0220997158173","43500"
"at:44:42180:0:1","Wels Puchberg","48.1894042802373","14.0112121345722","43500"
"at:44:42181:0:1","Wels Roithenstraße Ost","48.201087099784","14.013619619534","43500"
"at:44:42181:0:2","Wels Roithenstraße Ost","48.2011409866796","14.0138980972721","43500"
"at:44:42182:0:1","Wels Sonnleiten","48.1952669814051","14.0053641020718","43500"
"at:44:42182:0:2","Wels Sonnleiten","48.1953987197928","14.0054359672945","43500"
"at:44:42183:0:1","Wels Roithenstraße Mitte","48.2006919274842","14.0083644751212","43500"
"at:44:42184:0:1","Wels Aichbergstraße","48.1940873089279","14.0044747699404","43500"
"at:44:42186:0:1","Wels Wimpassinger Straße","48.1628490468935","13.9955006002508","43500"
"at:44:42188:0:1","Wels Hyrtlstraße","48.1636699311724","13.9984291080774","43500"
"at:44:42191:0:1","Wels Offenbachstraße","48.1673008383661","14.005921057548","43500"
"at:44:42191:0:2","Wels Offenbachstraße","48.1677741555144","14.0069990358891","43500"
"at:44:42192:0:1","Wels Spöttlsiedlung","48.1651199282387","14.0022379648826","43500"
"at:44:42193:0:1","Wels St.Anna","48.1727586987133","14.0179045834398","43500"
"at:44:42193:0:2","Wels St.Anna","48.1726868097068","14.0180393307325","43500"
"at:44:42194:0:1","Wels Ulanenstraße","48.1710572985276","14.0146975978751","43500"
"at:44:42194:0:2","Wels Ulanenstraße","48.1702065772654","14.0137274173681","43500"
"at:44:42196:0:1","Wels Stelzhamerstraße","48.1610454520838","14.0270314667278","43500"
"at:44:42200:0:1","Wels Aichingerstraße","48.1551308939719","13.9952939877354","43500"
"at:44:42200:0:2","Wels Aichingerstraße","48.1550050449018","13.9953389034996","43500"
"at:44:42201:0:1","Wels Pater-Wörndl-Straße","48.159930906647","14.0174733921034","43500"
"at:44:42201:0:2","Wels Pater-Wörndl-Straße","48.1598290383832","14.017608139396","43500"
"at:44:42202:0:1","Wels Ritterspornstraße","48.1534828459885","13.9902185063794","43500"
"at:44:42202:0:2","Wels Ritterspornstraße","48.1534169229682","13.9905329167289","43500"
"at:44:42204:0:1","Wels Freiheitsstraße","48.1583788917516","14.0126584221799","43500"
"at:44:42204:0:2","Wels Freiheitsstraße","48.1581272092361","14.0121014667036","43500"
"at:44:42205:0:1","Wels Paracelsusstraße","48.1565871250464","14.0000550587419","43500"
"at:44:42205:0:2","Wels Paracelsusstraße","48.1561916095837","13.9984470743831","43500"
"at:44:42206:0:1","Wels Noitzmühlstraße","48.1530093969623","13.9852508228575","43500"
"at:44:42206:0:2","Wels Noitzmühlstraße","48.1529914177992","13.9866432115481","43500"
"at:44:42209:0:1","Wels Zeileisstraße","48.1572043627826","14.0071876820988","43500"
"at:44:42209:0:2","Wels Zeileisstraße","48.1568448077227","14.006208518439","43500"
"at:44:42210:0:1","Wels Sandwirtstraße","48.1686548732654","14.0296186147464","43500"
"at:44:42210:0:2","Wels Sandwirtstraße","48.1682474682946","14.0298072609561","43500"
"at:44:42211:0:1","Wels Sanzinstraße","48.168792671273","14.0650571527098","43500"
"at:44:42212:0:1","Wels Pichlerstraße","48.1750351317892","14.0788552754758","43500"
"at:44:42214:0:1","Wels Westbahnstraße","48.1585406870024","13.998968097248","43500"
"at:44:42214:0:2","Wels Westbahnstraße","48.1583429371821","13.9988153836496","43500"
"at:44:42215:0:1","Wels Vogelweide Schule (Schmierndorferstraße)","48.1606799317864","14.0064061478015","43500"
"at:44:42216:0:1","Wels Landsteinerstraße","48.1597451467199","14.0028847518873","43500"
"at:44:42216:0:2","Wels Landsteinerstraße","48.1595593861203","14.0026781393719","43500"
"at:44:42217:0:1","Wels Sauerbruchstraße","48.1574680348918","13.9954197518752","43500"
"at:44:42217:0:2","Wels Sauerbruchstraße","48.1575938779207","13.9961653535611","43500"
"at:44:42219:0:1","Wels Pernau Schule","48.1710992351262","14.0504415630352","43500"
"at:44:42220:0:1","Wels Vogelweide Schule (Johann-Strauß-Straße)","48.1624116360369","14.0070888674175","43500"
"at:44:42223:0:1","Wels Flugplatzstraße Ost","48.1792462665486","14.0472525437761","43500"
"at:44:42223:0:2","Wels Flugplatzstraße Ost","48.1792522565366","14.0471177964835","43500"
"at:44:42225:0:1","Wels Stadlhof","48.1918296873991","14.0525526039532","43500"
"at:44:42225:0:2","Wels Stadlhof","48.1917458480794","14.0521393789224","43500"
"at:44:42226:0:1","Wels Egger-Lienz-Straße","48.1875656852336","14.0457523572514","43500"
"at:44:42226:0:2","Wels Egger-Lienz-Straße","48.1877034324219","14.046515925243","43500"
"at:44:42227:0:1","Wels Unterleithen","48.1870685944754","14.0380897278768","43500"
"at:44:42227:0:2","Wels Unterleithen","48.1869787582818","14.0374159914136","43500"
"at:44:42228:0:1","Wels Altdorferstraße","48.1872842006975","14.0413775618171","43500"
"at:44:42228:0:2","Wels Altdorferstraße","48.1873201349797","14.042069264586","43500"
"at:44:42229:0:1","Wels Stadlhofstraße/Eferdinger Straße","48.1867811181016","14.0304001490437","43500"
"at:44:42229:0:2","Wels Stadlhofstraße/Eferdinger Straße","48.1866194119328","14.0301216713056","43500"
"at:44:42232:0:1","Wels Stifterstraße","48.1703204069845","14.0287741983792","43500"
"at:44:42232:0:2","Wels Stifterstraße","48.1702365324792","14.0285945353224","43500"
"at:44:42233:0:1","Wels Sudetenstraße","48.1795218052725","14.0165571105135","43500"
"at:44:42233:0:2","Wels Sudetenstraße","48.1794499257482","14.0164852452907","43500"
"at:44:42234:0:1","Wels Straubingersiedlung","48.1813007913846","14.0146706484166","43500"
"at:44:42234:0:2","Wels Straubingersiedlung","48.1812588631294","14.0145718337353","43500"
"at:44:42236:0:1","Wels ROLA-Terminal","48.1894641682161","14.0731240239624","43500"
"at:44:42236:0:2","Wels ROLA-Terminal","48.1894941121792","14.0728724956828","43500"
"at:44:42240:0:1","Wels Adlerstraße","48.1584028614506","14.0283969059598","43500"
"at:44:42244:0:1","Wels Vogelweiderplatz","48.1651618696927","14.0131524955862","43500"
"at:44:42244:0:2","Wels Vogelweiderplatz","48.1650240619296","14.0131255461277","43500"
"at:44:42245:0:1","Wels Johann-Nepomuk-David-Straße","48.168289407191","13.9983482597018","43500"
"at:44:42246:0:1","Wels Böhmerwaldstraße","48.1859845605587","14.0627484824293","43500"
"at:44:42246:0:2","Wels Böhmerwaldstraße","48.1860863768746","14.0627215329708","43500"
"at:44:42247:0:1","Wels Franziskusschulen","48.161434938059","14.0179315328984","43500"
"at:44:42247:0:2","Wels Franziskusschulen","48.1613810094081","14.0176530551603","43500"
"at:44:42248:0:1","Wels Volksgartenstraße","48.1548612170151","14.0252348361593","43500"
"at:44:42248:0:2","Wels Volksgartenstraße","48.154987066438","14.0269146857408","43500"
"at:44:42252:0:1","Wels Wallerer Straße/Schulzentrum","48.1702964428541","14.0210127543233","43500"
"at:44:42252:0:2","Wels Wallerer Straße/Schulzentrum","48.1697872024358","14.0212552994501","43500"
"at:44:42253:0:1","Wels Wallerer Straße/HBLW","48.1713987812619","14.019889860218","43500"
"at:44:42253:0:2","Wels Wallerer Straße/HBLW","48.1717642251779","14.019377820506","43500"
"at:44:42255:0:1","Wels Kneippstraße","48.1863019872287","14.0019505039917","43500"
"at:44:42255:0:2","Wels Kneippstraße","48.1863019872287","14.0021122007428","43500"
"at:44:42257:0:1","Wels Werfelstraße","48.1754245115353","14.0556248422253","43500"
"at:44:42257:0:2","Wels Werfelstraße","48.1749692364627","14.0556068759196","43500"
"at:44:42258:0:1","Wels Werndlstraße","48.1819177317468","14.0738696256483","43500"
"at:44:42261:0:1","Wels Knorrstraße","48.1616985884253","14.03699378323","43500"
"at:44:42261:0:2","Wels Knorrstraße","48.16148287459","14.0360775016401","43500"
"at:44:42266:0:1","Wels Oberfeldstraße/Zellerstraße","48.1736932466257","13.9977733379199","43500"
"at:44:42267:0:1","Wels St.Stephan","48.1562635217128","14.0024266110923","43500"
"at:44:42267:0:2","Wels St.Stephan","48.1566830071237","14.0048161297484","43500"
"at:44:42273:0:1","Wels Uhlandstraße","48.1796955137069","14.0776245835364","43500"
"at:44:42281:0:1","Thalheim b.Wels Freizeitanlage","48.1527576881064","14.0457433740986","43500"
"at:44:42300:0:21","Marchtrenk Bahnhof","48.2009434011186","14.1001902634766","42522"
"at:44:42305:0:1","Marchtrenk Mittelschulen","48.1942549797684","14.110889198512","42522"
"at:44:42305:0:2","Marchtrenk Mittelschulen","48.1942968973927","14.1107005523023","42522"
"at:44:42306:0:1","Marchtrenk Neptunstraße","48.1814205862106","14.1152999265576","42522"
"at:44:42306:0:2","Marchtrenk Neptunstraße","48.1810851599924","14.1153178928633","42522"
"at:44:42310:0:1","Marchtrenk Schafwiesenstraße","48.1895540000531","14.0928510276044","42522"
"at:44:42310:0:2","Marchtrenk Schafwiesenstraße","48.1892904928848","14.0937223934301","42522"
"at:44:42312:0:1","Marchtrenk Freilinger Straße","48.1940573676487","14.0936774776659","42522"
"at:44:42312:0:2","Marchtrenk Freilinger Straße","48.1941112619387","14.0942613826006","42522"
"at:44:42313:0:1","Marchtrenk Waldstraße","48.1973927185679","14.0986182117292","42522"
"at:44:42313:0:2","Marchtrenk Waldstraße","48.1977220502378","14.0994985607078","42522"
"at:44:42314:0:1","Marchtrenk Kindergartenstraße/Suttnerstraße","48.1974765486484","14.1085176461616","42522"
"at:44:42314:0:2","Marchtrenk Kindergartenstraße/Suttnerstraße","48.1974346336253","14.1084188314803","42522"
"at:44:42315:0:1","Marchtrenk Kulturplatz","48.1959855503138","14.1108083501364","42522"
"at:44:42315:0:2","Marchtrenk Kulturplatz","48.1947400244672","14.112371418731","42522"
"at:44:42316:0:1","Marchtrenk Kirchengasse","48.1908535496779","14.1095237592799","42522"
"at:44:42316:0:2","Marchtrenk Kirchengasse","48.1907397655433","14.1094518940572","42522"
"at:44:42317:0:1","Marchtrenk Stifterstraße","48.1945543906186","14.1181206365502","42522"
"at:44:42317:0:2","Marchtrenk Stifterstraße","48.1942130621097","14.1171414728903","42522"
"at:44:42318:0:1","Marchtrenk Gesundheitszentrum","48.1903025925708","14.1127756606089","42522"
"at:44:42318:0:2","Marchtrenk Gesundheitszentrum","48.190236716868","14.1128475258316","42522"
"at:44:42320:0:1","Weißkirchen/Traun Gerdopplersiedlung","48.1719139965222","14.1241662984131","42514"
"at:44:42320:0:2","Weißkirchen/Traun Gerdopplersiedlung","48.1728485598296","14.123034421155","42514"
"at:44:42321:0:1","Marchtrenk Industriestraße","48.1910811171891","14.088080973445","42522"
"at:44:42321:0:2","Marchtrenk Industriestraße","48.191230832106","14.0883864006417","42522"
"at:44:42323:0:1","Marchtrenk Bärenstraße","48.1966861452968","14.1394825740095","42522"
"at:44:42323:0:2","Marchtrenk Bärenstraße","48.1967160850399","14.140425805058","42522"
"at:44:42327:0:1","Marchtrenk Uferstraße","48.1871584305115","14.1110149626518","42522"
"at:44:42327:0:2","Marchtrenk Uferstraße","48.1871704086378","14.1108442827478","42522"
"at:44:42328:0:1","Marchtrenk Freibad","48.1849424289904","14.1115809012809","42522"
"at:44:42328:0:2","Marchtrenk Freibad","48.1849064930412","14.1114551371411","42522"
"at:44:42329:0:1","Marchtrenk Moserbachstraße","48.1830797157613","14.1134493970721","42522"
"at:44:42329:0:2","Marchtrenk Moserbachstraße","48.1830976843795","14.113224818251","42522"
"at:44:42330:0:1","Weißkirchen/Traun Ortsmitte","48.1631786005546","14.125145462073","42514"
"at:44:42331:0:1","Weißkirchen/Traun Hetzendorf","48.1691341690875","14.1434351612602","42514"
"at:44:42332:0:1","Weißkirchen/Traun Sinnersdorf","48.1766884777159","14.1526698423822","42514"
"at:44:42332:0:2","Weißkirchen/Traun Sinnersdorf","48.1766285748088","14.1523015331157","42514"
"at:44:42333:0:1","Weißkirchen/Traun Weyerbach","48.1448522031486","14.118929120306","42514"
"at:44:42334:0:1","Weißkirchen/Traun Abzw Oberndorf","48.1563414264056","14.1325206305566","42514"
"at:44:42334:0:2","Weißkirchen/Traun Abzw Oberndorf","48.156473264847","14.1323499506526","42514"
"at:44:42335:0:1","Weißkirchen/Traun Grassing","48.1554724827492","14.1450072130076","42514"
"at:44:42335:0:2","Weißkirchen/Traun Grassing","48.1555983306728","14.1448904320207","42514"
"at:44:42336:0:1","Weißkirchen/Traun Hacklbergsiedlung","48.1568867559429","14.1218576281326","42514"
"at:44:42336:0:2","Weißkirchen/Traun Hacklbergsiedlung","48.1568088520781","14.1220732238008","42514"
"at:44:42337:0:1","Weißkirchen/Traun Ballstraße","48.1627951197292","14.107924758074","42514"
"at:44:42337:0:2","Weißkirchen/Traun Ballstraße","48.1628969821031","14.1077091624058","42514"
"at:44:42338:0:1","Weißkirchen/Traun Böllerstraße","48.1632265354562","14.1152100950292","42514"
"at:44:42338:0:2","Weißkirchen/Traun Böllerstraße","48.163202568011","14.1144016112734","42514"
"at:44:42340:0:1","Allhaming Ortsmitte","48.1528475842681","14.1713368339888","42513"
"at:44:42340:0:2","Allhaming Ortsmitte","48.1529614525135","14.1713548002945","42513"
"at:44:42342:0:1","Guglberg b.Neuhofen West","48.1492456214657","14.1971903478694","42513"
"at:44:42342:0:2","Guglberg b.Neuhofen West","48.1493834716166","14.1980437473894","42513"
"at:44:42343:0:1","Guglberg b.Neuhofen Ost","48.1455475031292","14.2057602756811","42513"
"at:44:42343:0:2","Guglberg b.Neuhofen Ost","48.1458292168194","14.2055716294714","42513"
"at:44:42350:0:1","Schleißheim Forsting","48.1583489296121","14.0636288314079","42521"
"at:44:42350:0:2","Schleißheim Forsting","48.158492747722","14.0637186629363","42521"
"at:44:42351:0:1","Schleißheim Gemeindeamt","48.1608297355019","14.0744984463472","42521"
"at:44:42351:0:2","Schleißheim Gemeindeamt","48.1608956489982","14.0744086148188","42521"
"at:44:42352:0:1","Dietach b.Weißkirchen Bergernstraße","48.16190830934","14.0936774776659","42521"
"at:44:42352:0:2","Dietach b.Weißkirchen Bergernstraße","48.1620281494777","14.0933181515522","42521"
"at:44:42360:0:1","Eggendorf im Traunkreis Abzw Weitersdorf","48.1211764155705","14.1282356666508","42513"
"at:44:42360:0:2","Eggendorf im Traunkreis Abzw Weitersdorf","48.1208765761816","14.1278493910785","42513"
"at:44:42361:0:1","Eggendorf im Traunkreis West","48.129882988075","14.1406773333375","42513"
"at:44:42361:0:2","Eggendorf im Traunkreis West","48.1299429455784","14.1404437713636","42513"
"at:44:42362:0:1","Eggendorf im Traunkreis Hueb","48.1320354185937","14.1509810096478","42513"
"at:44:42362:0:2","Eggendorf im Traunkreis Hueb","48.1325390383369","14.1517086450281","42513"
"at:44:42370:0:1","Thalheim b.Wels Güterweg Brandmaier","48.142586418892","14.0488425618292","42521"
"at:44:42370:0:2","Thalheim b.Wels Güterweg Brandmaier","48.1425204818737","14.0486539156195","42521"
"at:44:42371:0:1","Thalheim b.Wels Edtholz","48.1374790463297","14.0577718157546","42521"
"at:44:42371:0:2","Thalheim b.Wels Edtholz","48.1374490719863","14.0581580913268","42521"
"at:44:42372:0:1","Thalheim b.Wels Abzw Hofing","48.1318495576788","14.0645271466921","42521"
"at:44:42372:0:2","Thalheim b.Wels Abzw Hofing","48.1320294230908","14.0642846015654","42521"
"at:44:42373:0:1","Blindenmarkt b.Wels","48.1288696956797","14.0802566473193","42521"
"at:44:42373:0:2","Blindenmarkt b.Wels","48.1290975383157","14.079987152734","42521"
"at:44:42374:0:1","Leombach Ortsmitte","48.1252600538054","14.0924647520321","42521"
"at:44:42374:0:2","Leombach Ortsmitte","48.1254279497505","14.0925186509492","42521"
"at:44:42375:0:1","Leombach Weiding","48.1159829500087","14.0958693669594","42228"
"at:44:42375:0:2","Leombach Weiding","48.1164267539543","14.0960400468634","42228"
"at:44:42380:0:1","Sipbachzell Gewerbepark Ost","48.1096133413681","14.1028582598708","42228"
"at:44:42380:0:2","Sipbachzell Gewerbepark Ost","48.1097153093067","14.1031457207618","42228"
"at:44:42381:0:1","Sipbachzell Schönmairsiedlung","48.1054804705298","14.1086523934542","42228"
"at:44:42381:0:2","Sipbachzell Schönmairsiedlung","48.105702418337","14.1085266293144","42228"
"at:44:42382:0:1","Sipbachzell Ortsmitte","48.0970397440795","14.1098561359351","42228"
"at:44:42382:0:2","Sipbachzell Ortsmitte","48.097279727014","14.1098741022408","42228"
"at:44:42383:0:1","Sipbachzell Hinkermair","48.0874095046059","14.1096315571141","42228"
"at:44:42383:0:2","Sipbachzell Hinkermair","48.087715539959","14.1095866413498","42228"
"at:44:42384:0:1","Kremsmünster Großer Schacherteich","48.0788157685222","14.1181116533973","42203"
"at:44:42384:0:2","Kremsmünster Großer Schacherteich","48.0785877028979","14.1183182659127","42203"
"at:44:42385:0:1","Sipbachzell Kaindorf","48.1152212775453","14.1227739097226","42228"
"at:44:42385:0:2","Sipbachzell Kaindorf","48.115335229262","14.1227559434169","42228"
"at:44:42390:0:21","Kremsmünster Bahnhof","48.0534102463517","14.1407941143245","42203"
"at:44:42392:0:1","Kremsmünster Marktplatz","48.0534762977545","14.1318738435519","42203"
"at:44:42392:0:2","Kremsmünster Marktplatz","48.0537525117938","14.1315773995081","42203"
"at:44:42393:0:1","Kremsmünster Mairdorf","48.0641695029618","14.1226840781941","42203"
"at:44:42393:0:2","Kremsmünster Mairdorf","48.0642835678547","14.1227828928754","42203"
"at:44:42394:0:1","Kremsmünster Burgfried","48.056268393199","14.1293226281447","42203"
"at:44:42394:0:2","Kremsmünster Burgfried","48.0564785447938","14.1293765270617","42203"
"at:44:42395:0:1","Kremsmünster Kremsegger Straße","48.0577154196559","14.1380991684718","42203"
"at:44:42395:0:2","Kremsmünster Kremsegger Straße","48.0572591003503","14.1385932418781","42203"
"at:44:42396:0:1","Kremsmünster Schloss Kremsegg","48.0547072402134","14.1502713405733","42203"
"at:44:42396:0:2","Kremsmünster Schloss Kremsegg","48.0548093170472","14.1502084585034","42203"
"at:44:42397:0:1","Kremsmünster Richard-Rankl-Straße","48.0457296919517","14.1236183260897","42203"
"at:44:42397:0:2","Kremsmünster Richard-Rankl-Straße","48.0457356975238","14.1237530733824","42203"
"at:44:42398:0:1","Kremsmünster Glasgasse","48.0442522999468","14.1198903176601","42203"
"at:44:42399:0:1","Kremsmünster Pochendorf","48.058483948292","14.1106736028438","42203"
"at:44:42399:0:2","Kremsmünster Pochendorf","48.0580096233797","14.1112036088615","42203"
"at:44:42400:0:1","Kremsmünster Stift","48.0537765303358","14.1273822671307","42203"
"at:44:42400:0:2","Kremsmünster Stift","48.0545751404809","14.1255946197151","42203"
"at:44:42412:0:21","Oberhart b.Steinhaus Bahnhst","48.1028650133701","14.0394551671089","42216"
"at:44:42412:0:22","Oberhart b.Steinhaus Bahnhst","48.1025410713405","14.039733644847","42216"
"at:44:42413:0:1","Thalheim b.Wels Am Hummelhof","48.1420409373745","14.0334005220931","42217"
"at:44:42413:0:2","Thalheim b.Wels Am Hummelhof","48.1420589203741","14.0335442525385","42217"
"at:44:42414:0:1","Steinhaus b.Wels Helling","48.1303146805369","14.0263756965703","42217"
"at:44:42414:0:2","Steinhaus b.Wels Helling","48.1304525815308","14.0267799384482","42217"
"at:44:42415:0:1","Steinhaus b.Wels Industriegebiet","48.1190175329078","14.0281543608331","42217"
"at:44:42415:0:2","Steinhaus b.Wels Industriegebiet","48.1189455685898","14.0284508048769","42217"
"at:44:42416:0:1","Steinhaus b.Wels Pfennigmayrstraße","48.1171824113112","14.0406858590483","42217"
"at:44:42416:0:2","Steinhaus b.Wels Pfennigmayrstraße","48.117314350345","14.040587044367","42217"
"at:44:42417:0:1","Oberhart b.Steinhaus Kremsmüllerstraße","48.1099672292286","14.0388892284798","42217"
"at:44:42417:0:2","Oberhart b.Steinhaus Kremsmüllerstraße","48.1103151166145","14.039221605135","42217"
"at:44:42419:0:1","Schauersberg Wallfahrtstraße","48.1389058048341","14.006208518439","42217"
"at:44:42420:0:1","Schauersberg Märzenkellerberg","48.138707979342","14.0086429528593","42217"
"at:44:42421:0:1","Oberschauersberg Ort","48.1320653960976","14.0094155040037","42217"
"at:44:42421:0:2","Oberschauersberg Ort","48.1321133600675","14.0096041502134","42217"
"at:44:42423:0:1","Oberschauersberg Abzw Kammerberg","48.1234551377335","13.9961923030196","42217"
"at:44:42424:0:1","Oberschauersberg Traunleiten","48.114147720019","13.9816485785677","42217"
"at:44:42424:0:2","Oberschauersberg Traunleiten","48.1142556765388","13.9826726579918","42217"
"at:44:42428:0:1","Redlham Tuffeltsham","48.0276978081807","13.7317552327966","45302"
"at:44:42428:0:2","Redlham Tuffeltsham","48.0279501298968","13.7320247273818","45302"
"at:44:42430:0:21","Unterhart b.Sattledt Bahnhst","48.0893476977537","14.0431741923856","42216"
"at:44:42430:0:22","Unterhart b.Sattledt Bahnhst","48.0896837238109","14.043210124997","42216"
"at:44:42431:0:21","Sattledt Bahnhof","48.0740141735507","14.0575562200864","42216"
"at:44:42433:0:1","Sattledt Bäck im Holz","48.0755147201152","14.0470189818022","42216"
"at:44:42433:0:2","Sattledt Bäck im Holz","48.0767091239006","14.0467135546056","42216"
"at:44:42434:0:1","Sattledt B122/Friedhofstraße","48.0735579987215","14.0530107447481","42216"
"at:44:42434:0:2","Sattledt B122/Friedhofstraße","48.0738641164875","14.0540348241722","42216"
"at:44:42436:0:1","Sattledt Hoferstraße","48.0723034970884","14.0688390600565","42216"
"at:44:42436:0:2","Sattledt Hoferstraße","48.0722134599098","14.0682641382746","42216"
"at:44:42437:0:1","Sattledt Heiligenkreuz","48.0674112487917","14.0887457267554","42203"
"at:44:42437:0:2","Sattledt Heiligenkreuz","48.0674292579205","14.0880899565979","42203"
